,Region,Year,CropType,Production_Tonnes,Area_Hectares,Population,Area,Yield_Tonnes_per_Hectare
2350,Zakarpattia Oblast,2016,Soybean,19563.0,6618.0,1244000,West,2.956029011786038
2351,Zakarpattia Oblast,2016,Potatoes,164637.0,,1244000,West,19.439957492029755
2352,Zakarpattia Oblast,2017,Wheat,36225.0,6997.0,1244000,West,5.177218808060597
2353,Zakarpattia Oblast,2017,Barley,3844.0,1453.0,1244000,West,2.6455609084652445
2354,Zakarpattia Oblast,2017,Corn,56671.0,6720.0,1244000,West,8.433184523809524
2355,Zakarpattia Oblast,2017,Sunflower,18469.0,8079.0,1244000,West,2.2860502537442753
2356,Zakarpattia Oblast,2017,Rye,29134.0,11358.0,1244000,West,2.565064271878852
2357,Zakarpattia Oblast,2017,Soybean,10360.0,4127.0,1244000,West,2.5102980373152413
2358,Zakarpattia Oblast,2017,Potatoes,83221.0,6594.0,1244000,West,12.620715802244465
2359,Zakarpattia Oblast,2018,Wheat,26473.0,7208.0,1244000,West,3.6727247502774696
2360,Zakarpattia Oblast,2018,Barley,146561.96159302292,6564.0,1244000,West,2.373857404021938
2361,Zakarpattia Oblast,2018,corn,60205.0,6828.0,1244000,West,8.817369654364382
2362,Zakarpattia Oblast,2018,Sunflower,12132.0,5039.0,1244000,West,2.4076205596348483
2363,Zakarpattia Oblast,2018,Rye,7353.0,3375.0,1244000,West,2.1786666666666665
2364,Zakarpattia Oblast,2018,Soybean,10304.0,3363.0,1244000,West,3.063931013975617
2365,Zakarpattia Oblast,2018,Potatoes,104910.0,7690.0,1244000,West,13.642392717815344
2366,Zakarpattia Oblast,2019,Wheat,19274.0,4763.0,1244000,West,4.046609279865631
2367,Zakarpattia Oblast,2019,Barley,22848.0,6190.0,1244000,West,3.6911147011308563
2368,Zakarpattia Oblast,2019,Corn,38194.0,5632.0,1244000,West,
2369,Zakarpattia Oblast,2019,Sunflower,23451.0,9108.0,1244000,West,2.5747694334650855
2370,Zakarpattia Oblast,2019,Rye,19737.0,5063.0,1244000,West,3.8982816511949436
2371,Zakarpattia Oblast,2019,Soybean,20577.0,7620.0,1244000,West,2.7003937007874015
2372,Zakarpattia Oblast,2019,Potatoes,,9008.0,1244000,West,25.09613676731794
2373,Zakarpattia Oblast,2020,Wheat,13297.0,6709.0,1244000,West,1.98196452526457
2374,Zakarpattia Oblast,2020,Barley,19316.0,7201.0,1244000,West,2.682405221497014
2375,Zakarpattia Oblast,2020,Corn,22328.0,4364.0,1244000,West,5.116406966086159
2376,Zakarpattia Oblast,2020,Sunflower,19313.0,7825.0,1244000,West,2.468115015974441
2377,Zakarpattia Oblast,2020,Rye,11807.0,6831.0,1244000,West,1.7284438588786415
2378,Zakarpattia Oblast,2020,Soybean,8871.0,5591.0,1244000,West,1.5866571275263817
2379,Zakarpattia Oblast,2020,Potatoes,87623.0,6376.0,1244000,West,
2380,Zakarpattia Oblast,2021,Wheat,23634.0,5958.0,1244000,West,3.9667673716012084
2381,Zakarpattia Oblast,2021,Barley,10358.0,3517.0,1244000,West,2.9451236849587716
2382,Zakarpattia Oblast,2021,Corn,41067.0,4465.0,1244000,West,9.197536394176932
2383,Zakarpattia Oblast,2021,Sunflower,24537.0,8114.0,1244000,West,3.024032536356914
2384,Zakarpattia Oblast,2021,Rye,18835.0,7168.0,1244000,West,2.627650669642857
2385,Zakarpattia Oblast,2021,Soybean,14373.0,6986.0,1244000,West,2.057400515316347
2386,Zakarpattia Oblast,2021,Potatoes,106033.0,4690.0,1244000,West,22.608315565031983
2387,Zakarpattia Oblast,2022,Wheat,29131.0,7409.0,1244000,West,3.931839654474288
2388,Zakarpattia Oblast,2022,Barley,25373.0,8684.0,1244000,West,2.9218102257024414
2389,Zakarpattia Oblast,2022,Corn,23730.0,5764.0,1244000,West,4.116932685634976
2390,Zakarpattia Oblast,2022,Sunflower,9920.0,5139.0,1244000,West,1.9303366413699163
2391,Zakarpattia Oblast,2022,Rye,19004.0,6903.0,1244000,West,2.7530059394466173
2392,Zakarpattia Oblast,2022,Soybean,14614.0,7070.0,1244000,West,2.067043847241867
2393,Zakarpattia Oblast,2022,Potatoes,129331.0,7288.0,1244000,West,17.745746432491767
2394,Zakarpattia Oblast,2023,Wheat,35433.0,7667.0,1244000,West,4.621494717620973
2395,Zakarpattia Oblast,2023,Barley,12159.0,3631.0,1244000,West,3.348664279812724
2396,Zakarpattia Oblast,2023,Corn,42006.0,6086.0,1244000,West,6.9020703253368385
2397,Zakarpattia Oblast,2023,Sunflower,10233.0,4292.0,1244000,West,2.3842031686859273
2398,Zakarpattia Oblast,2023,Rye,8335.0,3399.0,1244000,West,2.45219182112386
2399,Zakarpattia Oblast,2023,Soybean,19226.0,7723.0,1244000,West,2.489447106046873
2400,zakarpattia reg.,2023,Potatoes,117235.0,7942.0,1244000,West,14.76139511458071
2401,Zakarpattia Oblast,2024,Wheat,23046.0,4674.0,1244000,West,4.930680359435173
2402,Zakarpattia Oblast,2024,Barley,29327.0,9131.0,1244000,West,3.2118059358230204
2403,Zakarpattia Oblast,2024,Corn,29128.0,4762.0,1244000,West,6.116757664846703
2404,Zakarpattia Oblast,2024,Sunflower,14238.0,6156.0,1244000,West,
2405,Zakarpattia Oblast,2024,Rye,28307.0,8488.0,1244000,West,3.3349434495758716
2406,Zakarpattia Oblast,2024,Soybean,24780.0,9747.0,1244000,West,2.5423207140658666
2407,Zakarpattia Oblast,2024,Potatoes,98293.0,5853.0,1244000,West,16.79361011447121
2408,Zakarpattia Oblast,2025,Wheat,36219.0,9204.0,1244000,West,3.935136897001304
2409,Zakarpattia Oblast,2025,barley,34000.0,9302.0,1244000,West,3.6551279294775316
2410,Zakarpattia Oblast,2025,Corn,22505.0,,1244000,West,2.76067222767419
2411,Zakarpattia Oblast,2025,Sunflower,6911.0,,1244000,West,1.6758001939864209
2412,Zakarpattia Oblast,2025,rye,18507.0,5013.0,1244000,West,3.6918013165769
2413,Zakarpattia Oblast,2025,Soybean,15736.0,6301.0,1244000,West,2.4973813680368195
2414,Zakarpattia Oblast,2025,potatoes,150744.0,7719.0,1244000,West,19.528954527788574
2415,Zaporizhzhia Oblast,2011,Wheat,375402.0,81758.0,1638000,South,4.5916240612539445
2416,Zaporizhzhia Oblast,2011,Barley,261031.0,,1638000,South,2.6832404761415267
2417,Zaporizhzhia Oblast,2011,Corn,367615.0,46654.0,1638000,South,7.87960303510953
2418,Zaporizhzhia Oblast,2011,Sunflower,,44975.0,1638000,South,1.7030127848804892
2419,Zaporizhzhia Oblast,2011,Rye,140509.0,54280.0,1638000,South,2.588596168017686
2420,Zaporizhzhia Oblast,2011,Soybean,96889.0,36437.0,1638000,South,2.659082800450092
2421,Zaporizhzhia Oblast,2011,Potatoes,271414.0,15532.0,1638000,South,17.474504249291783
2422,Zaporizhzhia Oblast,2012,Wheat,2709317.59652316,67103.0,1638000,South,4.292594965947871
2423,Zaporizhzhia Oblast,2012,Barley,227749.0,70099.0,1638000,South,3.2489621820568053
2424,Zaporizhzhia Oblast,2012,Corn,578356.0,85846.0,1638000,South,6.737133937516017
2425,Zaporizhzhia Oblast,2012,Sunflower,205396.0,,1638000,South,2.2953377140047384
2426,Zaporizhzhia Oblast,2012,Rye,204798.0,56362.0,1638000,South,
2427,Zaporizhzhia Oblast,2012,Soybean,76233.0,,1638000,South,1.3233517341943548
2428,Zaporizhzhia Oblast,2012,Potatoes,386390.0,23981.0,1638000,South,16.112338934990202
2429,Zaporizhzhia Oblast,2013,Wheat,205122.0,67280.0,1638000,South,3.0487812128418548
2430,Zaporizhzhia Oblast,2013,Barley,141146.0,37210.0,1638000,South,3.7932276269819942
2431,Zaporizhzhia Oblast,2013,Corn,416257.0,52101.0,1638000,South,7.989424387247846
2432,Zaporizhzhia Oblast,2013,Sunflower,226108.0,98158.0,1638000,South,2.3035106664764973
2433,Zaporizhzhia Oblast,2013,Rye,102678.0,32523.0,1638000,South,3.1570888294437784
2434,Zaporizhzhia Oblast,2013,Soybean,122344.0,66712.0,1638000,South,1.8339129392013431
2435,Zaporizhzhia Oblast,2013,potatoes,,9241.0,1638000,South,15.906503625148794
2436,Zaporizhzhia Oblast,2014,Wheat,339005.0,66220.0,1638000,South,5.119374811235276
2437,Zaporizhzhia Oblast,2014,Barley,222592.0,63176.0,1638000,South,3.5233633025199445
2438,Zaporizhzhia Oblast,2014,Corn,189149.0,36802.0,1638000,South,5.139639150046193
2439,Zaporizhzhia Oblast,2014,Sunflower,51191.0,32085.0,1638000,South,1.5954807542465326
2440,Zaporizhzhia Oblast,2014,Rye,109432.0,34767.0,1638000,South,3.1475824776368397
2441,Zaporizhzhia Oblast,2014,Soybean,67004.0,30852.0,1638000,South,2.171787890574355
2442,Zaporizhzhia Oblast,2014,Potatoes,134102.0,11482.0,1638000,South,11.679324159554085
2443,Zaporizhzhia Oblast,2015,Wheat,,62376.0,1638000,South,3.676782736950109
2444,Zaporizhzhia Oblast,2015,Barley,48862.0,20264.0,1638000,South,2.4112712198973547
2445,Zaporizhzhia Oblast,2015,Corn,542546.0,85669.0,1638000,South,6.333049294377196
2446,Zaporizhzhia Oblast,2015,Sunflower,138693.0,54975.0,1638000,South,2.522837653478854
2447,Zaporizhzhia Oblast,2015,Rye,98963.0,44244.0,1638000,South,2.2367552662507912
2448,zaporizhzhia reg.,2015,Soybean,90819.0,41620.0,1638000,South,2.1820999519461797
2449,Zaporizhzhia Oblast,2015,Potatoes,331344.0,14113.0,1638000,South,23.47792815134982
2450,Zaporizhzhia Oblast,2016,Wheat,216979.0,70939.0,1638000,South,3.0586701250370036
2451,Zaporizhzhia Oblast,2016,Barley,88845.0,23510.0,1638000,South,3.7790301999149296
2452,Zaporizhzhia Oblast,2016,Corn,219856.0,38896.0,1638000,South,5.652406417112299
2453,Zaporizhzhia Oblast,2016,Sunflower,120153.0,45606.0,1638000,South,2.6345875542691752
2454,zaporizhzhia reg.,2016,rye,259843.0,86082.0,1638000,South,3.01855207825097
2455,Zaporizhzhia Oblast,2016,soybean,138227.0,38074.0,1638000,South,
2456,Zaporizhzhia Oblast,2016,Potatoes,149643.0,9510.0,1638000,South,15.735331230283911
2457,Zaporizhzhia Oblast,2017,Wheat,407066.0,101146.0,1638000,South,4.024538785517964
2458,Zaporizhzhia Oblast,2017,Barley,171528.0,54900.0,1638000,South,3.1243715846994538
2459,Zaporizhzhia Oblast,2017,Corn,285625.0,61748.0,1638000,South,
2460,Zaporizhzhia Oblast,2017,Sunflower,2933835.246582553,129819.0,1638000,South,2.4026991426524624
2461,Zaporizhzhia Oblast,2017,Rye,68339.0,24607.0,1638000,South,
2462,Zaporizhzhia Oblast,2017,Soybean,79756.0,,1638000,South,1.738815732100811
2463,Zaporizhzhia Oblast,2017,Potatoes,262279.0,11570.0,1638000,South,22.668885047536733
2464,Zaporizhzhia Oblast,2018,Wheat,142725.0,43501.0,1638000,South,3.28095905841245
2465,Zaporizhzhia Oblast,2018,Barley,150298.0,39477.0,1638000,South,3.807229526053145
2466,Zaporizhzhia Oblast,2018,Corn,341932.0,53148.0,1638000,South,6.433581696394972
2467,Zaporizhzhia Oblast,2018,Sunflower,344854.0,118178.0,1638000,South,2.91808966135829
2468,Zaporizhzhia Oblast,2018,Rye,118614.0,43107.0,1638000,South,2.7516180666713064
2469,Zaporizhzhia Oblast,2018,Soybean,78483.0,32592.0,1638000,South,2.4080449189985274
2470,Zaporizhzhia Oblast,2018,Potatoes,190960.0,9869.0,1638000,South,19.349478163947715
2471,Zaporizhzhia Oblast,2019,Wheat,275888.0,62233.0,1638000,South,4.433146401426896
2472,Zaporizhzhia Oblast,2019,Barley,111987.0,46366.0,1638000,South,2.4152827502911616
2473,Zaporizhzhia Oblast,2019,Corn,570695.0,59675.0,1638000,South,9.56338500209468
2474,Zaporizhzhia Oblast,2019,Sunflower,205170.0,97075.0,1638000,South,2.1135204738604174
2475,Zaporizhzhia Oblast,2019,Rye,103800.0,44934.0,1638000,South,2.3100547469622112
2476,Zaporizhzhia Oblast,2019,Soybean,78640.0,40231.0,1638000,South,1.954711540851582
2477,Zaporizhzhia Oblast,2019,Potatoes,293914.0,16654.0,1638000,South,17.648252672030743
2478,Zaporizhzhia Oblast,2020,Wheat,221882.0,52695.0,1638000,South,
2479,Zaporizhzhia Oblast,2020,Barley,144507.0,45303.0,1638000,South,3.1897887557115423
2480,Zaporizhzhia Oblast,2020,Corn,3034581.310670787,35180.0,1638000,South,9.170750426378625
2481,Zaporizhzhia Oblast,2020,Sunflower,144571.0,73080.0,1638000,South,
2482,Zaporizhzhia Oblast,2020,Rye,995628.0810258415,54636.0,1638000,South,1.9374039095102131
2483,Zaporizhzhia Oblast,2020,Soybean,65869.0,35981.0,1638000,South,
2484,Zaporizhzhia Oblast,2020,potatoes,177458.0,15383.0,1638000,South,
2485,Zaporizhzhia Oblast,2021,Wheat,186752.0,70653.0,1638000,South,2.643228171485995
2486,Zaporizhzhia Oblast,2021,Barley,206564.0,57565.0,1638000,South,3.5883609832363415
2487,Zaporizhzhia Oblast,2021,Corn,261429.0,43403.0,1638000,South,6.023293320738198
2488,Zaporizhzhia Oblast,2021,Sunflower,186517.0,69443.0,1638000,South,2.685900666733868
2489,zaporizhzhia reg.,2021,Rye,197067.0,,1638000,South,3.6231545660127593
2490,Zaporizhzhia Oblast,2021,Soybean,62964.0,22100.0,1638000,South,
2491,Zaporizhzhia Oblast,2021,Potatoes,244165.0,17434.0,1638000,South,14.005104967305266
2492,zaporizhzhia reg.,2022,Wheat,134950.0,38944.0,1638000,South,3.4652321281840592
2493,Zaporizhzhia Oblast,2022,Barley,196481.0,67483.0,1638000,South,2.9115629121408353
2494,Zaporizhzhia Oblast,2022,Corn,584133.0,87896.0,1638000,South,6.645729043414945
2495,Zaporizhzhia Oblast,2022,Sunflower,171660.0,83224.0,1638000,South,2.062626165529174
2496,Zaporizhzhia Oblast,2022,Rye,126427.0,48091.0,1638000,South,2.6289118546089707
2497,Zaporizhzhia Oblast,2022,Soybean,127402.0,51753.0,1638000,South,2.4617316870519583
2498,Zaporizhzhia Oblast,2022,Potatoes,231546.0,13032.0,1638000,South,17.767495395948433
2499,Zaporizhzhia Oblast,2023,Wheat,247179.0,62171.0,1638000,South,3.975792572099532
2500,Zaporizhzhia Oblast,2023,Barley,108127.0,33076.0,1638000,South,3.269047043173298
2501,Zaporizhzhia Oblast,2023,Corn,283002.0,51835.0,1638000,South,5.4596701070705125
2502,Zaporizhzhia Oblast,2023,Sunflower,264411.0,114475.0,1638000,South,2.3097706922908934
2503,Zaporizhzhia Oblast,2023,Rye,146834.0,40178.0,1638000,South,3.6545870874607993
2504,Zaporizhzhia Oblast,2023,Soybean,105449.0,34520.0,1638000,South,3.0547219003476247
2505,Zaporizhzhia Oblast,2023,Potatoes,226560.0,14622.0,1638000,South,15.494460402133772
2506,Zaporizhzhia Oblast,2024,Wheat,224700.0,64893.0,1638000,South,
2507,Zaporizhzhia Oblast,2024,Barley,139203.0,56290.0,1638000,South,2.4729614496358145
2508,Zaporizhzhia Oblast,2024,Corn,346607.0,54047.0,1638000,South,6.413066405165874
2509,Zaporizhzhia Oblast,2024,sunflower,295703.0,110516.0,1638000,South,2.6756578233016035
2510,Zaporizhzhia Oblast,2024,Rye,,40795.0,1638000,South,2.651060178943498
2511,Zaporizhzhia Oblast,2024,Soybean,105952.0,44179.0,1638000,South,2.3982435093596504
2512,Zaporizhzhia Oblast,2024,Potatoes,216414.0,17085.0,1638000,South,
2513,Zaporizhzhia Oblast,2025,Wheat,331753.0,75026.0,1638000,South,4.421840428651401
2514,Zaporizhzhia Oblast,2025,Barley,,62948.0,1638000,South,3.7661561924127853
2515,Zaporizhzhia Oblast,2025,Corn,628636.0,73865.0,1638000,South,8.510607188790361
2516,Zaporizhzhia Oblast,2025,Sunflower,216161.0,93460.0,1638000,South,2.31287181682003
2517,Zaporizhzhia Oblast,2025,Rye,162410.0,54817.0,1638000,South,2.9627670248280644
2518,Zaporizhzhia Oblast,2025,Soybean,101715.0,51553.0,1638000,South,1.9730180590848254
2519,Zaporizhzhia Oblast,2025,Potatoes,323729.0,14879.0,1638000,South,21.757443376571008
2520,Zhytomyr Oblast,2011,Wheat,144621.0,35921.0,1179000,North,4.026085019904791
2521,Zhytomyr Oblast,2011,barley,133681.0,38295.0,1179000,North,3.490821256038647
2522,Zhytomyr Oblast,2011,Corn,184482.0,,1179000,North,6.983721986674743
2523,Zhytomyr Oblast,2011,Sunflower,36940.0,,1179000,North,2.4011960478419136
2524,Zhytomyr Oblast,2011,Rye,176457.0,76427.0,1179000,North,2.3088306488544625
2525,Zhytomyr Oblast,2011,Soybean,91216.0,36176.0,1179000,North,2.521450685537373
2526,zhytomyr reg.,2011,Potatoes,650972.0,42819.0,1179000,North,15.202877227399052
2527,Zhytomyr Oblast,2012,Wheat,2059138.1846942736,58267.0,1179000,North,3.757203906156143
2528,Zhytomyr Oblast,2012,Barley,164536.0,53917.0,1179000,North,3.0516534673665077
2529,Zhytomyr Oblast,2012,Corn,187072.0,25506.0,1179000,North,7.334431114247628
2530,Zhytomyr Oblast,2012,Sunflower,37398.0,16527.0,1179000,North,2.262842621165366
2531,Zhytomyr Oblast,2012,Rye,199237.0,94169.0,1179000,North,2.11573872505814
2532,Zhytomyr Oblast,2012,Soybean,133097.0,51944.0,1179000,North,2.562317110734637
2533,Zhytomyr Oblast,2012,Potatoes,379895.0,17840.0,1179000,North,21.294562780269057
2534,Zhytomyr Oblast,2013,Wheat,295030.0,64848.0,1179000,North,4.549562052800395
2535,Zhytomyr Oblast,2013,Barley,184931.0,43358.0,1179000,North,4.265210572443379
2536,Zhytomyr Oblast,2013,Corn,216872.0,42597.0,1179000,North,5.091250557551001
2537,Zhytomyr Oblast,2013,Sunflower,32424.0,16337.0,1179000,North,1.9846973128481362
2538,Zhytomyr Oblast,2013,Rye,212292.0,91050.0,1179000,North,2.3315980230642506
2539,Zhytomyr Oblast,2013,Soybean,114044.0,56622.0,1179000,North,2.014128783864929
2540,Zhytomyr Oblast,2013,Potatoes,2003758.0,82870.0,1179000,North,24.17953421020876
2541,zhytomyr reg.,2014,Wheat,169757.0,32742.0,1179000,North,5.184686335593428
2542,Zhytomyr Oblast,2014,Barley,167863.0,41488.0,1179000,North,4.046061511762438
2543,Zhytomyr Oblast,2014,Corn,162036.0,33491.0,1179000,North,4.838195336060434
2544,Zhytomyr Oblast,2014,Sunflower,224931.50747885703,,1179000,North,1.5455309248368125
2545,Zhytomyr Oblast,2014,Rye,269746.0,93024.0,1179000,North,2.899746302029584
2546,Zhytomyr Oblast,2014,Soybean,,23449.0,1179000,North,2.995607488592264
2547,Zhytomyr Oblast,2014,Potatoes,1882194.0,71925.0,1179000,North,26.168842544317
2548,Zhytomyr Oblast,2015,Wheat,77532.0,26974.0,1179000,North,2.874323422555053
2549,Zhytomyr Oblast,2015,Barley,105791.0,,1179000,North,3.8274602026049203
2550,Zhytomyr Oblast,2015,Corn,117636.0,18744.0,1179000,North,6.275928297055057
2551,Zhytomyr Oblast,2015,Sunflower,27404.0,18333.0,1179000,North,1.4947908143784432
2552,Zhytomyr Oblast,2015,Rye,188347.0,80988.0,1179000,North,2.3256161406628144
2553,Zhytomyr Oblast,2015,Soybean,116475.0,38521.0,1179000,North,3.023675397834947
2554,Zhytomyr Oblast,2015,Potatoes,1000537.0,49873.0,1179000,North,20.061696709642494
2555,Zhytomyr Oblast,2016,Wheat,813916.4563296787,32312.0,1179000,North,2.678045308244615
2556,Zhytomyr Oblast,2016,Barley,123708.0,57820.0,1179000,North,2.139536492563127
2557,Zhytomyr Oblast,2016,Corn,352013.0,53294.0,1179000,North,6.605115022328968
2558,Zhytomyr Oblast,2016,Sunflower,34492.0,15494.0,1179000,North,2.2261520588614947
2559,Zhytomyr Oblast,2016,Rye,115892.0,47247.0,1179000,North,2.452896480199801
2560,Zhytomyr Oblast,2016,Soybean,102943.0,33461.0,1179000,North,3.0765069782732137
2561,zhytomyr reg.,2016,Potatoes,677950.0,39226.0,1179000,North,17.283179523785243
2562,Zhytomyr Oblast,2017,Wheat,190039.0,43382.0,1179000,North,4.38059563874418
2563,Zhytomyr Oblast,2017,Barley,57647.0,16558.0,1179000,North,3.4815195071868583
2564,Zhytomyr Oblast,2017,Corn,382711.0,50280.0,1179000,North,7.61159506762132
2565,Zhytomyr Oblast,2017,Sunflower,25239.0,13574.0,1179000,North,1.8593634890231325
2566,Zhytomyr Oblast,2017,Rye,199007.0,82491.0,1179000,North,2.4124692390685043
2567,Zhytomyr Oblast,2017,Soybean,77587.0,41165.0,1179000,North,1.8847807603546702
2568,zhytomyr reg.,2017,Potatoes,1158230.0,82840.0,1179000,North,13.981530661516176
2569,zhytomyr reg.,2018,Wheat,147411.0,43680.0,1179000,North,3.374793956043956
2570,Zhytomyr Oblast,2018,Barley,173929.0,52339.0,1179000,North,3.323124247692925
2571,Zhytomyr Oblast,2018,Corn,215372.0,58799.0,1179000,North,3.6628514090375686
2572,Zhytomyr Oblast,2018,Sunflower,39663.0,20722.0,1179000,North,1.9140526976160601
2573,Zhytomyr Oblast,2018,Rye,147445.0,57211.0,1179000,North,2.577214172099771
2574,Zhytomyr Oblast,2018,soybean,106055.0,54823.0,1179000,North,1.9344982945114277
2575,Zhytomyr Oblast,2018,Potatoes,2928159.0,126110.0,1179000,North,
2576,Zhytomyr Oblast,2019,Wheat,94791.0,39829.0,1179000,North,
2577,Zhytomyr Oblast,2019,Barley,215386.0,,1179000,North,3.044196005823075
2578,Zhytomyr Oblast,2019,Corn,295332.0,46557.0,1179000,North,6.343449964559572
2579,Zhytomyr Oblast,2019,Sunflower,67873.0,26070.0,1179000,North,2.6034906022247792
2580,Zhytomyr Oblast,2019,Rye,196402.0,82589.0,1179000,North,2.378064875467677
2581,Zhytomyr Oblast,2019,Soybean,107047.0,52649.0,1179000,North,2.033220004178617
2582,Zhytomyr Oblast,2019,Potatoes,1075479.0,50106.0,1179000,North,21.464076158543886
2583,Zhytomyr Oblast,2020,Wheat,111975.0,24132.0,1179000,North,4.640104425658876
2584,Zhytomyr Oblast,2020,Barley,129813.0,42642.0,1179000,North,3.0442521457717744
2585,Zhytomyr Oblast,2020,corn,77804.0,21031.0,1179000,North,3.699491227235985
2586,Zhytomyr Oblast,2020,sunflower,194719.91585796178,21208.0,1179000,North,0.9761410788381742
2587,Zhytomyr Oblast,2020,Rye,104257.0,45495.0,1179000,North,2.291614463127816
2588,Zhytomyr Oblast,2020,Soybean,84343.0,43418.0,1179000,North,1.9425814178451333
2589,Zhytomyr Oblast,2020,Potatoes,1852542.0,,1179000,North,17.99615313626252
2590,Zhytomyr Oblast,2021,Wheat,200240.0,43707.0,1179000,North,4.5814171642986246
2591,Zhytomyr Oblast,2021,Barley,148307.0,45905.0,1179000,North,3.2307373924409104
2592,Zhytomyr Oblast,2021,Corn,238295.0,34454.0,1179000,North,6.916323213560109
2593,Zhytomyr Oblast,2021,Sunflower,23607.0,12252.0,1179000,North,1.9267874632713027
2594,Zhytomyr Oblast,2021,Rye,112314.0,45317.0,1179000,North,2.478407661583953
2595,zhytomyr reg.,2021,Soybean,115996.0,37554.0,1179000,North,3.0887788251584385
2596,Zhytomyr Oblast,2021,Potatoes,426891.0,31420.0,1179000,North,13.586600891152132
